evaluations raw_y
4302 23888.1757335695
4520 23888.2113243297
4730 23899.2216770371
4867 23944.4890206525
5742 24046.1729846563
6369 24050.6101673047
6679 24052.5898894561
6994 24199.1707528962
7250 24302.0324738545
10000 16592.3241817740
evaluations raw_y
1 -2851.0000000000
2 -2745.1272396319
3 -1418.3013920569
5 368.1222497166
6 953.9934768888
7 2210.6585413392
8 2238.2238739044
9 4272.0768764895
15 6223.8115726511
16 7111.2194985164
22 7972.6626008449
29 8616.6143649955
33 9302.3052326464
40 10836.0245940985
56 10955.7650321955
93 12509.3462498766
98 13738.3733036608
101 16372.6329704786
106 17136.1645664481
123 19321.9924785325
185 20291.3732274624
291 21941.0076317584
302 22939.6471669919
693 23013.5297069300
695 23267.3568215967
1180 23365.8514827358
1662 23486.9187746914
4891 23516.7896056199
5561 23616.8442250209
6251 23727.5381277401
6301 24166.1578301911
6504 24298.3657792535
7087 24346.8978416285
10000 -160801.1000000000
evaluations raw_y
1 -2851.0000000000
2 -984.9260565402
3 625.2252312485
4 1043.2667742552
6 2042.6772233882
7 2328.6648786865
8 6295.4425081653
12 6707.1250188222
16 10591.9191743429
30 11458.5820759238
36 13030.5602425635
38 13638.0390854229
43 14058.8974909200
53 19542.8912340632
68 19648.1919731914
80 20801.3450792209
86 21085.8333946007
91 21763.8933386081
143 21798.8609999498
144 22711.3297494761
314 23409.4844770369
335 23699.8557920427
455 23984.7229382862
1096 24045.2771358128
2418 24171.3402945872
5891 24464.1090193093
10000 19805.1360163479
evaluations raw_y
1 -2851.0000000000
2 -2405.7356096494
3 -1499.9668956045
4 -597.2576737862
5 -504.7674753873
6 -189.2991226006
7 1835.8033331944
11 2520.1333003032
13 3011.0763934726
20 3575.9849876014
22 4014.1272797784
25 4732.2869905542
33 6891.0378800300
43 7019.2595382192
46 7914.1438593564
47 9375.5001975170
48 12095.2334863618
70 14319.3141615883
75 15529.0048337733
84 16138.1592925174
108 16572.7584317809
145 16960.4085821631
151 18173.8368988574
155 18434.7163086296
164 19469.9587462928
222 19763.5171923308
243 19885.2769744660
308 20259.8121582423
344 20520.0470355139
345 20894.0533192717
459 21308.2830266132
485 21452.8321657750
486 21552.9100706834
563 21697.3992357613
576 21762.3477794048
580 22309.9965652316
926 22383.4112955881
941 22516.1167124975
981 22535.2871605339
1063 22617.5182224198
1371 22628.1743263444
1543 22732.7532327761
1676 23028.5834818933
2449 23090.3764266520
5315 23127.1333465665
5703 23460.0142958954
5710 23626.1136067829
5763 23759.6116637280
6327 23830.2116358105
6419 23969.9020450827
6748 24065.4369112397
8439 24169.4855285970
8633 24250.1545251797
10000 -2363.8180467008
