evaluations raw_y
40 639.0000000000
57 646.0000000000
70 650.0000000000
119 660.0000000000
168 661.0000000000
173 670.0000000000
305 672.0000000000
365 673.0000000000
432 680.0000000000
563 681.0000000000
600 687.0000000000
661 690.0000000000
667 691.0000000000
705 692.0000000000
747 697.0000000000
751 699.0000000000
825 701.0000000000
929 703.0000000000
998 704.0000000000
1001 705.0000000000
1274 706.0000000000
1633 707.0000000000
2204 711.0000000000
5512 712.0000000000
8133 713.0000000000
10588 716.0000000000
14377 717.0000000000
51522 719.0000000000
100000 692.0000000000
evaluations raw_y
1 637.0000000000
45 640.0000000000
48 642.0000000000
96 653.0000000000
130 659.0000000000
187 669.0000000000
217 676.0000000000
261 686.0000000000
378 688.0000000000
385 694.0000000000
581 695.0000000000
587 696.0000000000
773 697.0000000000
786 698.0000000000
959 699.0000000000
1701 700.0000000000
2098 703.0000000000
3798 707.0000000000
26774 709.0000000000
41611 710.0000000000
41873 712.0000000000
46384 713.0000000000
48339 714.0000000000
48538 715.0000000000
50295 716.0000000000
62884 720.0000000000
64906 721.0000000000
84281 725.0000000000
100000 725.0000000000
evaluations raw_y
1 605.0000000000
3 606.0000000000
10 645.0000000000
101 648.0000000000
162 653.0000000000
182 654.0000000000
231 655.0000000000
236 660.0000000000
305 664.0000000000
308 669.0000000000
415 670.0000000000
455 677.0000000000
501 680.0000000000
511 681.0000000000
533 683.0000000000
547 684.0000000000
607 686.0000000000
676 688.0000000000
693 696.0000000000
922 699.0000000000
1340 700.0000000000
1659 703.0000000000
3729 704.0000000000
3976 705.0000000000
6630 706.0000000000
7240 707.0000000000
9130 708.0000000000
9704 709.0000000000
12143 710.0000000000
13094 712.0000000000
14895 713.0000000000
15467 714.0000000000
19021 716.0000000000
21061 717.0000000000
22699 718.0000000000
100000 718.0000000000
evaluations raw_y
1 558.0000000000
2 595.0000000000
3 613.0000000000
34 633.0000000000
36 648.0000000000
141 652.0000000000
156 653.0000000000
162 655.0000000000
211 668.0000000000
284 674.0000000000
433 678.0000000000
480 688.0000000000
541 690.0000000000
607 691.0000000000
653 692.0000000000
709 696.0000000000
798 702.0000000000
966 706.0000000000
1270 708.0000000000
1375 709.0000000000
1437 710.0000000000
2432 713.0000000000
3292 715.0000000000
4346 716.0000000000
9344 720.0000000000
100000 660.0000000000
evaluations raw_y
1 573.0000000000
2 617.0000000000
17 626.0000000000
25 631.0000000000
31 659.0000000000
130 668.0000000000
308 674.0000000000
469 681.0000000000
539 682.0000000000
683 683.0000000000
726 685.0000000000
833 686.0000000000
914 687.0000000000
942 691.0000000000
1032 700.0000000000
1206 702.0000000000
1432 703.0000000000
1481 704.0000000000
1607 705.0000000000
